0_x,0_y,0_score,1_x,1_y,1_score,2_x,2_y,2_score,3_x,3_y,3_score,4_x,4_y,4_score,5_x,5_y,5_score,6_x,6_y,6_score,7_x,7_y,7_score,8_x,8_y,8_score,9_x,9_y,9_score,10_x,10_y,10_score,11_x,11_y,11_score,12_x,12_y,12_score,13_x,13_y,13_score,14_x,14_y,14_score,15_x,15_y,15_score,16_x,16_y,16_score,17_x,17_y,17_score,type_index,type_str,file_name
0.46,0.62,0.79,0.46,0.68,0.89,0.42,0.68,0.9,0.4,0.79,0.77,0.39,0.91,0.7,0.51,0.69,0.83,0.52,0.8,0.73,0.52,0.92,0.74,0.44,0.79,0.74,0.44,0.88,0.83,0.44,0.95,0.55,0.49,0.79,0.74,0.49,0.88,0.7,0.48,0.93,0.42,0.45,0.61,0.98,0.48,0.61,0.91,0.44,0.62,0.61,0.5,0.62,0.88,3,squat,./input/squat/Colour 587-36-squat.png
0.55,0.57,0.82,0.54,0.62,0.86,0.49,0.61,0.89,0.44,0.71,0.9,0.46,0.77,0.87,0.59,0.63,0.76,0.62,0.73,0.8,0.6,0.78,0.76,0.5,0.73,0.67,0.48,0.81,0.65,0.5,0.87,0.73,0.56,0.73,0.77,0.6,0.79,0.7,0.57,0.87,0.83,0.54,0.55,0.97,0.56,0.55,0.98,0.52,0.55,0.95,0.58,0.56,0.78,3,squat,./input/squat/Colour 983-202-squat.png
0.45,0.58,0.77,0.45,0.65,0.83,0.4,0.64,0.87,0.39,0.76,0.83,0.43,0.83,0.81,0.51,0.65,0.78,0.53,0.76,0.76,0.5,0.79,0.78,0.42,0.8,0.61,0.36,0.84,0.84,0.42,0.93,0.76,0.49,0.8,0.68,0.56,0.83,0.89,0.52,0.96,0.64,0.44,0.57,0.82,0.47,0.57,0.9,0.42,0.58,0.69,0.49,0.58,0.86,3,squat,./input/squat/Colour 761-141-squat.png
0.55,0.53,0.87,0.54,0.59,0.85,0.49,0.58,0.8,0.44,0.68,0.89,0.47,0.76,0.86,0.59,0.59,0.82,0.63,0.7,0.85,0.6,0.77,0.94,0.5,0.71,0.72,0.48,0.8,0.59,0.5,0.86,0.71,0.56,0.71,0.84,0.59,0.78,0.59,0.56,0.87,0.82,0.54,0.52,0.87,0.56,0.52,0.88,0.52,0.52,0.84,0.58,0.52,0.88,3,squat,./input/squat/Colour 978-202-squat.png
0.48,0.55,0.89,0.48,0.63,0.81,0.43,0.62,0.82,0.42,0.72,0.73,0.42,0.82,0.78,0.52,0.64,0.78,0.52,0.73,0.77,0.53,0.85,0.81,0.45,0.74,0.7,0.45,0.83,0.77,0.45,0.91,0.73,0.5,0.74,0.72,0.49,0.83,0.85,0.49,0.91,0.71,0.47,0.54,0.89,0.5,0.55,0.92,0.46,0.55,0.89,0.5,0.57,0.83,3,squat,./input/squat/Colour 833-35-squat.png
0.46,0.53,0.88,0.46,0.6,0.86,0.41,0.6,0.83,0.38,0.71,0.84,0.37,0.84,0.73,0.52,0.6,0.82,0.56,0.72,0.71,0.56,0.84,0.77,0.44,0.74,0.83,0.4,0.8,0.81,0.43,0.9,0.86,0.5,0.75,0.79,0.52,0.83,0.67,0.5,0.9,0.82,0.45,0.52,0.94,0.47,0.52,0.87,0.44,0.53,0.92,0.49,0.53,0.98,3,squat,./input/squat/Colour 806-78-squat.png
0.46,0.55,0.95,0.46,0.63,0.78,0.41,0.64,0.86,0.39,0.75,0.79,0.37,0.88,0.75,0.51,0.63,0.82,0.54,0.74,0.72,0.55,0.86,0.64,0.43,0.78,0.76,0.42,0.85,0.73,0.43,0.91,0.71,0.5,0.78,0.73,0.51,0.87,0.76,0.5,0.93,0.7,0.45,0.54,0.88,0.48,0.54,0.79,0.44,0.55,0.82,0.49,0.55,0.86,3,squat,./input/squat/Colour 705-119-squat.png
0.46,0.53,0.93,0.46,0.61,0.74,0.41,0.61,0.84,0.38,0.72,0.83,0.35,0.84,0.73,0.51,0.61,0.84,0.54,0.71,0.83,0.57,0.82,0.69,0.43,0.76,0.7,0.39,0.83,0.72,0.42,0.9,0.78,0.5,0.76,0.72,0.52,0.85,0.82,0.5,0.91,0.69,0.45,0.52,0.88,0.48,0.52,0.87,0.44,0.53,0.85,0.49,0.53,0.83,3,squat,./input/squat/Colour 851-118-squat.png
0.54,0.48,0.81,0.53,0.54,0.86,0.48,0.53,0.78,0.44,0.61,0.76,0.46,0.66,0.83,0.58,0.54,0.86,0.6,0.63,0.86,0.55,0.7,0.84,0.49,0.67,0.72,0.45,0.73,0.88,0.49,0.83,0.81,0.55,0.68,0.75,0.58,0.75,0.89,0.55,0.84,0.81,0.53,0.47,1.0,0.55,0.47,0.93,0.51,0.48,0.84,0.56,0.48,0.9,3,squat,./input/squat/Colour 686-162-squat.png
0.5,0.54,0.88,0.5,0.59,0.87,0.45,0.59,0.88,0.42,0.68,0.84,0.44,0.72,0.9,0.54,0.6,0.92,0.57,0.67,0.75,0.57,0.73,0.8,0.46,0.72,0.78,0.46,0.83,0.74,0.46,0.91,0.7,0.52,0.72,0.81,0.54,0.81,0.86,0.52,0.9,0.87,0.49,0.53,0.92,0.51,0.53,0.92,0.48,0.53,0.95,0.53,0.53,0.99,3,squat,./input/squat/Colour 1123-97-squat.png
0.46,0.55,0.9,0.47,0.62,0.9,0.4,0.61,0.78,0.37,0.74,0.77,0.36,0.88,0.87,0.53,0.62,0.85,0.56,0.76,0.85,0.57,0.9,0.83,0.44,0.76,0.75,0.4,0.82,0.76,0.43,0.95,0.73,0.51,0.77,0.81,0.53,0.84,0.85,0.51,0.94,0.85,0.45,0.54,0.91,0.48,0.54,0.87,0.44,0.54,0.88,0.5,0.54,0.83,3,squat,./input/squat/Colour 863-77-squat.png
0.46,0.53,0.88,0.46,0.6,0.8,0.41,0.61,0.77,0.38,0.72,0.78,0.34,0.83,0.88,0.5,0.6,0.87,0.54,0.7,0.84,0.57,0.79,0.82,0.43,0.76,0.79,0.38,0.83,0.77,0.42,0.9,0.71,0.5,0.76,0.71,0.52,0.85,0.73,0.5,0.91,0.67,0.45,0.52,0.85,0.47,0.52,0.89,0.43,0.53,0.87,0.49,0.53,0.8,3,squat,./input/squat/Colour 859-118-squat.png
0.47,0.56,0.87,0.46,0.65,0.75,0.41,0.65,0.8,0.38,0.76,0.68,0.36,0.88,0.77,0.51,0.65,0.83,0.54,0.75,0.74,0.55,0.86,0.65,0.43,0.8,0.78,0.39,0.87,0.79,0.43,0.91,0.66,0.5,0.79,0.74,0.52,0.87,0.63,0.5,0.92,0.76,0.46,0.55,0.9,0.48,0.55,0.86,0.44,0.55,0.86,0.49,0.55,0.91,3,squat,./input/squat/Colour 560-57-squat.png
0.5,0.58,0.84,0.49,0.65,0.88,0.44,0.64,0.87,0.41,0.74,0.73,0.39,0.86,0.77,0.54,0.65,0.8,0.55,0.77,0.82,0.55,0.89,0.71,0.44,0.76,0.73,0.43,0.82,0.87,0.44,0.9,0.75,0.5,0.76,0.79,0.51,0.85,0.76,0.5,0.91,0.66,0.49,0.57,0.94,0.51,0.57,0.94,0.47,0.58,0.89,0.52,0.58,0.72,3,squat,./input/squat/Colour 703-120-squat.png
0.45,0.58,0.79,0.46,0.64,0.83,0.41,0.63,0.79,0.4,0.74,0.79,0.44,0.79,0.84,0.5,0.64,0.85,0.53,0.73,0.86,0.49,0.77,0.84,0.43,0.77,0.73,0.4,0.82,0.92,0.43,0.9,0.87,0.49,0.77,0.74,0.53,0.79,0.84,0.51,0.91,0.64,0.44,0.57,0.8,0.46,0.57,0.85,0.43,0.57,0.66,0.48,0.57,0.81,3,squat,./input/squat/Colour 843-140-squat.png
0.55,0.58,0.89,0.54,0.63,0.86,0.49,0.62,0.86,0.42,0.7,0.91,0.47,0.77,0.87,0.59,0.64,0.84,0.66,0.73,0.97,0.6,0.76,0.86,0.5,0.73,0.69,0.47,0.79,0.7,0.5,0.87,0.75,0.56,0.73,0.8,0.59,0.78,0.68,0.56,0.88,0.89,0.54,0.57,0.84,0.56,0.57,0.96,0.52,0.57,0.9,0.58,0.58,0.98,3,squat,./input/squat/Colour 992-202-squat.png
0.45,0.56,0.86,0.45,0.62,0.9,0.41,0.61,0.81,0.4,0.72,0.86,0.44,0.78,0.78,0.5,0.62,0.79,0.52,0.72,0.92,0.49,0.76,0.79,0.43,0.77,0.74,0.4,0.81,0.88,0.43,0.9,0.86,0.49,0.76,0.7,0.54,0.79,0.94,0.51,0.9,0.79,0.44,0.54,0.78,0.46,0.54,0.82,0.43,0.55,0.7,0.48,0.55,0.81,3,squat,./input/squat/Colour 806-140-squat.png
0.5,0.43,0.81,0.49,0.52,0.88,0.45,0.53,0.88,0.42,0.64,0.83,0.42,0.75,0.83,0.54,0.52,0.74,0.56,0.63,0.79,0.56,0.75,0.82,0.46,0.67,0.68,0.46,0.78,0.81,0.45,0.88,0.89,0.52,0.67,0.72,0.52,0.78,0.68,0.52,0.89,0.81,0.49,0.42,0.92,0.5,0.42,0.94,0.47,0.44,0.74,0.52,0.43,0.58,3,squat,./input/squat/Colour 710-226-squat.png
0.47,0.55,0.96,0.46,0.64,0.78,0.41,0.65,0.83,0.38,0.76,0.8,0.36,0.88,0.82,0.51,0.64,0.87,0.54,0.75,0.83,0.56,0.86,0.84,0.43,0.79,0.82,0.39,0.87,0.77,0.43,0.9,0.78,0.5,0.79,0.8,0.52,0.86,0.83,0.5,0.92,0.75,0.46,0.54,0.8,0.48,0.54,0.76,0.44,0.55,0.83,0.5,0.55,0.89,3,squat,./input/squat/Colour 555-57-squat.png
0.49,0.5,0.94,0.48,0.58,0.84,0.44,0.58,0.77,0.42,0.68,0.78,0.41,0.79,0.78,0.53,0.58,0.9,0.55,0.68,0.79,0.55,0.8,0.82,0.45,0.71,0.85,0.44,0.78,0.6,0.44,0.88,0.77,0.51,0.7,0.85,0.52,0.79,0.62,0.52,0.88,0.8,0.48,0.49,0.89,0.5,0.49,0.83,0.46,0.5,0.7,0.51,0.51,0.73,3,squat,./input/squat/Colour 719-226-squat.png
0.54,0.46,0.91,0.53,0.52,0.81,0.48,0.52,0.78,0.44,0.58,0.8,0.45,0.64,0.89,0.58,0.53,0.9,0.6,0.61,0.92,0.55,0.68,0.87,0.49,0.66,0.8,0.45,0.72,0.9,0.49,0.83,0.84,0.55,0.66,0.76,0.58,0.74,0.91,0.55,0.84,0.81,0.53,0.45,0.95,0.55,0.45,0.83,0.51,0.46,0.9,0.56,0.46,0.91,3,squat,./input/squat/Colour 687-162-squat.png
0.47,0.54,0.93,0.46,0.64,0.81,0.41,0.64,0.86,0.38,0.76,0.71,0.37,0.87,0.68,0.51,0.63,0.86,0.53,0.74,0.74,0.55,0.85,0.7,0.43,0.79,0.83,0.39,0.88,0.77,0.43,0.91,0.71,0.5,0.78,0.72,0.52,0.87,0.58,0.5,0.92,0.74,0.46,0.53,0.83,0.48,0.53,0.89,0.44,0.54,0.79,0.5,0.54,0.67,3,squat,./input/squat/Colour 567-57-squat.png
0.45,0.57,0.89,0.45,0.64,0.89,0.4,0.64,0.86,0.39,0.76,0.76,0.43,0.82,0.74,0.5,0.64,0.84,0.53,0.76,0.86,0.5,0.8,0.69,0.42,0.79,0.68,0.37,0.84,0.82,0.42,0.93,0.74,0.49,0.79,0.7,0.56,0.83,0.82,0.52,0.95,0.66,0.44,0.56,0.9,0.46,0.56,0.81,0.42,0.57,0.71,0.48,0.57,0.72,3,squat,./input/squat/Colour 743-141-squat.png
0.49,0.57,0.93,0.48,0.64,0.88,0.44,0.64,0.91,0.41,0.73,0.74,0.39,0.82,0.74,0.53,0.65,0.82,0.55,0.74,0.85,0.56,0.86,0.67,0.44,0.76,0.75,0.43,0.84,0.67,0.44,0.9,0.66,0.51,0.77,0.82,0.51,0.85,0.74,0.5,0.92,0.81,0.48,0.55,0.85,0.5,0.55,0.87,0.46,0.57,0.69,0.51,0.57,0.74,3,squat,./input/squat/Colour 726-120-squat.png
0.5,0.48,0.92,0.49,0.57,0.91,0.44,0.57,0.83,0.42,0.69,0.74,0.42,0.79,0.85,0.54,0.57,0.76,0.56,0.68,0.76,0.55,0.79,0.78,0.46,0.69,0.67,0.45,0.77,0.82,0.45,0.87,0.83,0.52,0.69,0.76,0.51,0.78,0.74,0.52,0.88,0.85,0.48,0.47,0.84,0.5,0.47,0.92,0.47,0.48,0.78,0.52,0.48,0.68,3,squat,./input/squat/Colour 713-226-squat.png
0.47,0.54,0.92,0.47,0.62,0.89,0.42,0.62,0.84,0.39,0.74,0.82,0.38,0.86,0.74,0.52,0.62,0.79,0.54,0.73,0.81,0.56,0.86,0.73,0.44,0.77,0.81,0.41,0.84,0.69,0.43,0.91,0.71,0.5,0.77,0.78,0.52,0.87,0.69,0.5,0.92,0.7,0.46,0.53,0.87,0.49,0.53,0.93,0.44,0.54,0.82,0.5,0.55,0.71,3,squat,./input/squat/Colour 737-119-squat.png
0.45,0.59,0.81,0.46,0.64,0.87,0.41,0.64,0.83,0.39,0.73,0.88,0.43,0.79,0.9,0.51,0.65,0.81,0.53,0.73,0.75,0.5,0.77,0.9,0.44,0.78,0.72,0.39,0.82,0.81,0.44,0.9,0.81,0.5,0.78,0.7,0.54,0.81,0.9,0.52,0.9,0.73,0.44,0.58,0.8,0.46,0.58,0.85,0.43,0.58,0.7,0.48,0.58,0.74,3,squat,./input/squat/Colour 867-139-squat.png
0.45,0.58,0.81,0.45,0.65,0.84,0.4,0.64,0.87,0.39,0.77,0.83,0.43,0.83,0.81,0.51,0.65,0.77,0.53,0.76,0.78,0.5,0.8,0.69,0.42,0.8,0.62,0.36,0.84,0.84,0.42,0.93,0.75,0.49,0.8,0.68,0.56,0.83,0.88,0.52,0.96,0.62,0.44,0.57,0.8,0.46,0.57,0.87,0.43,0.58,0.73,0.49,0.57,0.9,3,squat,./input/squat/Colour 764-141-squat.png
0.48,0.54,0.85,0.48,0.62,0.88,0.43,0.62,0.78,0.38,0.72,0.85,0.36,0.83,0.89,0.52,0.62,0.9,0.56,0.72,0.76,0.58,0.82,0.84,0.44,0.78,0.73,0.41,0.85,0.79,0.44,0.9,0.85,0.5,0.78,0.84,0.54,0.84,0.65,0.51,0.9,0.81,0.47,0.53,0.96,0.49,0.53,0.97,0.45,0.53,0.94,0.5,0.53,0.86,3,squat,./input/squat/Colour 734-55-squat.png
0.49,0.57,0.9,0.49,0.64,0.91,0.44,0.63,0.86,0.41,0.73,0.76,0.39,0.84,0.75,0.53,0.64,0.85,0.56,0.75,0.75,0.56,0.87,0.81,0.44,0.76,0.75,0.43,0.83,0.77,0.44,0.9,0.75,0.51,0.76,0.79,0.52,0.85,0.72,0.5,0.91,0.7,0.48,0.55,0.9,0.5,0.55,0.94,0.47,0.57,0.76,0.51,0.57,0.67,3,squat,./input/squat/Colour 713-120-squat.png
0.51,0.57,0.95,0.51,0.61,0.78,0.46,0.62,0.76,0.43,0.73,0.8,0.46,0.84,0.78,0.56,0.6,0.77,0.59,0.72,0.75,0.56,0.84,0.77,0.49,0.7,0.7,0.48,0.77,0.88,0.5,0.87,0.67,0.55,0.69,0.67,0.56,0.76,0.8,0.55,0.86,0.43,0.5,0.56,0.82,0.52,0.56,0.86,0.48,0.55,0.83,0.54,0.55,0.96,3,squat,./input/squat/Colour 929-181-squat.png
0.52,0.59,0.89,0.52,0.62,0.89,0.47,0.63,0.73,0.44,0.74,0.81,0.5,0.71,0.9,0.57,0.61,0.8,0.62,0.74,0.84,0.55,0.72,0.63,0.5,0.73,0.62,0.49,0.78,0.83,0.5,0.86,0.84,0.56,0.72,0.71,0.57,0.78,0.72,0.56,0.85,0.71,0.51,0.58,0.95,0.53,0.58,0.85,0.5,0.57,0.85,0.55,0.57,0.9,3,squat,./input/squat/Colour 679-183-squat.png
0.52,0.54,0.88,0.53,0.58,0.91,0.48,0.58,0.68,0.44,0.7,0.76,0.51,0.66,0.9,0.58,0.57,0.85,0.62,0.68,0.87,0.56,0.66,0.77,0.5,0.68,0.59,0.5,0.76,0.75,0.5,0.86,0.82,0.56,0.67,0.59,0.57,0.76,0.73,0.55,0.86,0.73,0.51,0.52,0.87,0.54,0.52,0.82,0.5,0.52,0.78,0.55,0.52,0.74,3,squat,./input/squat/Colour 651-183-squat.png
0.47,0.59,0.85,0.47,0.65,0.82,0.43,0.65,0.82,0.43,0.74,0.73,0.42,0.85,0.78,0.52,0.65,0.77,0.52,0.75,0.8,0.53,0.86,0.8,0.45,0.75,0.75,0.45,0.83,0.86,0.45,0.91,0.77,0.5,0.76,0.58,0.49,0.84,0.81,0.5,0.92,0.82,0.46,0.58,0.84,0.48,0.57,0.9,0.45,0.58,0.78,0.5,0.58,0.79,3,squat,./input/squat/Colour 999-34-squat.png
0.46,0.64,0.88,0.46,0.68,0.89,0.42,0.68,0.87,0.4,0.79,0.72,0.39,0.91,0.76,0.51,0.69,0.78,0.52,0.8,0.72,0.51,0.92,0.7,0.44,0.78,0.64,0.44,0.88,0.75,0.44,0.95,0.51,0.49,0.78,0.7,0.49,0.88,0.69,0.48,0.93,0.55,0.45,0.63,0.9,0.47,0.63,0.84,0.44,0.64,0.53,0.49,0.63,0.82,3,squat,./input/squat/Colour 597-36-squat.png
0.48,0.57,0.88,0.48,0.63,0.83,0.43,0.63,0.8,0.43,0.72,0.77,0.42,0.83,0.76,0.52,0.63,0.81,0.52,0.73,0.76,0.52,0.84,0.75,0.45,0.74,0.69,0.45,0.82,0.79,0.45,0.91,0.8,0.5,0.74,0.65,0.49,0.83,0.8,0.5,0.92,0.81,0.46,0.55,0.89,0.49,0.55,0.95,0.45,0.57,0.77,0.5,0.56,0.75,3,squat,./input/squat/Colour 1003-34-squat.png
0.46,0.53,0.88,0.46,0.6,0.89,0.41,0.6,0.86,0.38,0.71,0.85,0.38,0.83,0.78,0.52,0.6,0.85,0.55,0.71,0.74,0.56,0.84,0.8,0.44,0.74,0.81,0.4,0.8,0.74,0.43,0.9,0.85,0.5,0.74,0.75,0.52,0.81,0.79,0.5,0.9,0.86,0.45,0.52,0.94,0.47,0.52,0.87,0.44,0.53,0.92,0.49,0.53,0.97,3,squat,./input/squat/Colour 801-78-squat.png
0.45,0.58,0.82,0.46,0.64,0.8,0.41,0.64,0.86,0.4,0.73,0.85,0.44,0.8,0.89,0.51,0.65,0.75,0.54,0.73,0.8,0.51,0.78,0.83,0.44,0.78,0.71,0.39,0.81,0.88,0.44,0.89,0.79,0.5,0.78,0.64,0.54,0.82,0.91,0.52,0.9,0.72,0.44,0.57,0.84,0.47,0.57,0.89,0.43,0.58,0.76,0.48,0.58,0.84,3,squat,./input/squat/Colour 849-139-squat.png
0.47,0.55,0.94,0.48,0.64,0.86,0.43,0.64,0.83,0.41,0.74,0.87,0.45,0.82,0.86,0.52,0.64,0.88,0.54,0.73,0.77,0.51,0.8,0.86,0.44,0.79,0.71,0.4,0.85,0.78,0.44,0.9,0.83,0.5,0.79,0.76,0.54,0.85,0.91,0.51,0.91,0.83,0.46,0.54,0.78,0.49,0.54,0.85,0.45,0.55,0.93,0.5,0.55,0.93,3,squat,./input/squat/Colour 718-56-squat.png
0.48,0.56,0.78,0.47,0.61,0.92,0.43,0.6,0.69,0.4,0.66,0.85,0.4,0.7,0.92,0.52,0.62,0.81,0.55,0.67,0.82,0.56,0.72,0.92,0.43,0.76,0.8,0.42,0.84,0.83,0.43,0.94,0.88,0.5,0.76,0.74,0.53,0.83,0.92,0.51,0.93,0.83,0.47,0.55,0.94,0.49,0.55,0.97,0.45,0.55,1.01,0.5,0.55,0.98,3,squat,./input/squat/Colour 823-99-squat.png
0.47,0.54,0.95,0.46,0.61,0.85,0.41,0.61,0.89,0.39,0.73,0.77,0.37,0.86,0.71,0.51,0.61,0.82,0.54,0.72,0.74,0.56,0.85,0.72,0.43,0.76,0.73,0.42,0.85,0.67,0.43,0.91,0.74,0.5,0.76,0.65,0.51,0.86,0.77,0.49,0.92,0.79,0.45,0.53,0.93,0.48,0.52,0.83,0.44,0.54,0.76,0.49,0.53,0.78,3,squat,./input/squat/Colour 703-119-squat.png
0.54,0.58,0.91,0.53,0.64,0.89,0.48,0.64,0.78,0.44,0.74,0.82,0.46,0.85,0.68,0.58,0.65,0.9,0.63,0.75,0.83,0.59,0.84,0.83,0.49,0.74,0.78,0.48,0.79,0.79,0.49,0.88,0.76,0.55,0.74,0.8,0.58,0.8,0.78,0.55,0.88,0.74,0.53,0.57,0.84,0.55,0.57,0.84,0.51,0.57,0.88,0.56,0.58,0.96,3,squat,./input/squat/Colour 811-203-squat.png
0.51,0.53,0.95,0.5,0.59,0.87,0.46,0.59,0.77,0.44,0.68,0.85,0.45,0.75,0.92,0.55,0.59,0.88,0.57,0.68,0.79,0.56,0.77,0.88,0.47,0.71,0.79,0.46,0.81,0.76,0.46,0.91,0.74,0.53,0.71,0.7,0.54,0.8,0.73,0.52,0.91,0.84,0.5,0.52,0.75,0.52,0.52,0.8,0.48,0.53,0.92,0.53,0.53,0.95,3,squat,./input/squat/Colour 1146-97-squat.png
0.55,0.55,0.87,0.54,0.6,0.84,0.49,0.6,0.86,0.44,0.7,0.84,0.46,0.77,0.92,0.59,0.61,0.76,0.62,0.72,0.8,0.6,0.78,0.9,0.5,0.72,0.71,0.48,0.81,0.62,0.5,0.87,0.68,0.56,0.72,0.83,0.59,0.79,0.67,0.57,0.87,0.8,0.54,0.54,0.9,0.56,0.54,0.91,0.52,0.54,0.89,0.58,0.54,0.87,3,squat,./input/squat/Colour 980-202-squat.png
0.45,0.59,0.84,0.46,0.64,0.88,0.41,0.64,0.82,0.39,0.73,0.88,0.43,0.8,0.87,0.51,0.64,0.83,0.53,0.73,0.75,0.5,0.77,0.87,0.44,0.77,0.76,0.39,0.82,0.74,0.44,0.9,0.86,0.5,0.77,0.69,0.54,0.82,0.91,0.52,0.9,0.72,0.44,0.58,0.79,0.46,0.58,0.83,0.43,0.58,0.72,0.48,0.58,0.67,3,squat,./input/squat/Colour 873-139-squat.png
0.47,0.59,0.93,0.47,0.66,0.9,0.43,0.65,0.73,0.42,0.75,0.81,0.41,0.86,0.79,0.51,0.66,0.79,0.52,0.76,0.75,0.53,0.88,0.81,0.45,0.76,0.66,0.44,0.84,0.84,0.45,0.91,0.81,0.5,0.76,0.63,0.49,0.85,0.73,0.5,0.93,0.79,0.46,0.58,0.89,0.48,0.58,0.83,0.44,0.59,0.66,0.5,0.59,0.78,3,squat,./input/squat/Colour 989-34-squat.png
0.45,0.59,0.84,0.45,0.64,0.88,0.41,0.64,0.78,0.39,0.73,0.88,0.43,0.8,0.81,0.5,0.64,0.85,0.53,0.73,0.73,0.5,0.78,0.82,0.43,0.78,0.69,0.39,0.83,0.73,0.44,0.9,0.84,0.5,0.77,0.68,0.54,0.82,0.88,0.52,0.9,0.73,0.44,0.58,0.79,0.46,0.58,0.83,0.43,0.58,0.71,0.48,0.58,0.7,3,squat,./input/squat/Colour 877-139-squat.png
0.46,0.58,0.9,0.46,0.63,0.75,0.41,0.63,0.71,0.38,0.74,0.84,0.39,0.85,0.8,0.51,0.63,0.83,0.55,0.74,0.81,0.55,0.86,0.82,0.43,0.75,0.72,0.41,0.76,0.71,0.42,0.9,0.72,0.49,0.75,0.72,0.51,0.76,0.81,0.5,0.9,0.9,0.45,0.57,0.86,0.47,0.57,0.87,0.44,0.57,0.86,0.49,0.57,0.96,3,squat,./input/squat/Colour 887-76-squat.png
0.47,0.51,0.95,0.47,0.58,0.82,0.42,0.59,0.73,0.38,0.7,0.74,0.36,0.8,0.88,0.52,0.58,0.82,0.56,0.68,0.74,0.57,0.79,0.78,0.44,0.73,0.7,0.41,0.82,0.82,0.44,0.9,0.73,0.51,0.73,0.75,0.54,0.82,0.72,0.51,0.9,0.88,0.46,0.49,0.83,0.48,0.49,0.86,0.44,0.5,0.75,0.5,0.5,0.78,3,squat,./input/squat/Colour 730-55-squat.png
0.46,0.53,0.9,0.45,0.6,0.88,0.41,0.6,0.79,0.39,0.72,0.72,0.36,0.84,0.8,0.5,0.6,0.84,0.53,0.71,0.82,0.56,0.83,0.79,0.43,0.74,0.79,0.41,0.83,0.71,0.43,0.89,0.74,0.5,0.74,0.79,0.5,0.85,0.84,0.49,0.9,0.74,0.45,0.52,0.93,0.47,0.52,0.97,0.43,0.53,0.87,0.48,0.53,0.76,3,squat,./input/squat/Colour 869-118-squat.png
0.52,0.55,0.93,0.51,0.61,0.82,0.47,0.61,0.87,0.45,0.7,0.74,0.44,0.81,0.67,0.56,0.61,0.92,0.57,0.72,0.81,0.57,0.82,0.77,0.48,0.71,0.69,0.47,0.78,0.73,0.47,0.87,0.8,0.53,0.71,0.7,0.54,0.79,0.76,0.55,0.88,0.87,0.51,0.54,0.91,0.53,0.54,0.86,0.5,0.55,0.74,0.55,0.55,0.79,3,squat,./input/squat/Colour 729-228-squat.png
0.48,0.55,0.93,0.47,0.64,0.91,0.43,0.64,0.77,0.39,0.76,0.79,0.37,0.86,0.73,0.52,0.64,0.86,0.55,0.74,0.78,0.56,0.85,0.82,0.44,0.79,0.75,0.4,0.87,0.73,0.44,0.9,0.71,0.51,0.79,0.83,0.54,0.85,0.75,0.51,0.91,0.66,0.46,0.54,0.81,0.49,0.54,0.85,0.45,0.54,0.95,0.5,0.54,0.8,3,squat,./input/squat/Colour 752-55-squat.png
0.48,0.55,0.96,0.46,0.64,0.78,0.41,0.64,0.84,0.39,0.76,0.74,0.38,0.86,0.57,0.51,0.64,0.88,0.53,0.75,0.79,0.55,0.86,0.7,0.43,0.8,0.77,0.39,0.88,0.71,0.43,0.91,0.65,0.5,0.79,0.77,0.52,0.88,0.71,0.5,0.92,0.78,0.46,0.54,0.9,0.49,0.54,0.85,0.44,0.54,0.73,0.5,0.55,0.35,3,squat,./input/squat/Colour 575-57-squat.png
0.46,0.64,0.94,0.47,0.68,0.92,0.42,0.68,0.86,0.41,0.79,0.69,0.4,0.91,0.73,0.51,0.68,0.83,0.52,0.8,0.7,0.51,0.91,0.79,0.44,0.77,0.65,0.44,0.88,0.79,0.44,0.95,0.5,0.49,0.78,0.69,0.49,0.86,0.74,0.48,0.95,0.38,0.45,0.62,0.85,0.48,0.62,0.77,0.44,0.63,0.51,0.5,0.62,0.72,3,squat,./input/squat/Colour 600-36-squat.png
0.46,0.59,0.71,0.46,0.64,0.79,0.41,0.64,0.89,0.4,0.73,0.87,0.43,0.79,0.91,0.51,0.65,0.72,0.54,0.74,0.8,0.51,0.78,0.86,0.44,0.78,0.67,0.39,0.81,0.88,0.44,0.9,0.8,0.5,0.78,0.64,0.54,0.82,0.95,0.52,0.9,0.74,0.45,0.58,0.89,0.47,0.58,0.88,0.44,0.58,0.78,0.49,0.58,0.77,3,squat,./input/squat/Colour 841-139-squat.png
0.54,0.47,0.82,0.52,0.53,0.93,0.47,0.52,0.85,0.42,0.54,0.83,0.39,0.58,0.77,0.58,0.53,0.86,0.63,0.58,0.67,0.61,0.6,0.87,0.49,0.67,0.79,0.46,0.74,0.7,0.49,0.83,0.84,0.56,0.67,0.69,0.58,0.75,0.84,0.55,0.84,0.79,0.52,0.46,0.96,0.55,0.46,0.97,0.5,0.47,0.94,0.56,0.48,0.81,3,squat,./input/squat/Colour 779-160-squat.png
0.5,0.57,0.77,0.49,0.63,0.88,0.44,0.62,0.79,0.41,0.73,0.77,0.39,0.85,0.81,0.53,0.64,0.82,0.55,0.75,0.84,0.56,0.88,0.78,0.44,0.75,0.74,0.44,0.82,0.85,0.44,0.9,0.73,0.5,0.76,0.77,0.51,0.84,0.85,0.5,0.91,0.69,0.49,0.55,0.97,0.51,0.55,0.99,0.47,0.56,0.87,0.52,0.57,0.7,3,squat,./input/squat/Colour 697-120-squat.png
